No.;Time;Source;Destination;Protocol;Length;Info;;;;;;;;;;time 1;time 2;delay;;Delay 2;Delay 3;Jitter
7296;157,180308;199.232.46.248;10.120.93.121;TCP;60;443  >  61049 [ACK] Seq=3648 Ack=1707 Win=149504 Len=0;;;;;;;;;;157,180308;157,182564;0,002256;;0,002256;0;-0,002256
7297;157,182564;199.232.46.248;10.120.93.121;TLSv1.2;1510;Application Data;;;;;;;;;;157,182564;157,182564;0;;0;0;0
7298;157,182564;199.232.46.248;10.120.93.121;TLSv1.2;730;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;157,182564;157,182564;0;;-0,00014;0,00014;0,00028
7299;157,182564;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61049 [ACK] Seq=5104 Ack=1707 Win=149504 Len=1456;;;;;;;;;;157,182564;157,182704;0,00014;;0,000053;8,70E-05;0,000034
7300;157,182704;10.120.93.121;199.232.46.248;TCP;66;61049  >  443 [ACK] Seq=1707 Ack=5104 Win=64000 Len=0 SLE=6560 SRE=7236;;;;;;;;;;157,182704;157,182791;8,70E-05;;-0,021769;0,021856;0,043625
7301;157,182791;10.120.93.121;199.232.46.248;TCP;54;61049  >  443 [ACK] Seq=1707 Ack=7236 Win=65536 Len=0;;;;;;;;;;157,182791;157,204647;0,021856;;0,021856;0;-0,021856
7302;157,204647;199.232.46.248;10.120.93.121;TLSv1.2;1510;Application Data;;;;;;;;;;157,204647;157,204647;0;;0;0;0
7303;157,204647;199.232.46.248;10.120.93.121;TCP;1510;443  >  61008 [PSH, ACK] Seq=162225 Ack=5692 Win=314 Len=1456 [TCP segment of a reassembled PDU];;;;;;;;;;157,204647;157,204647;0;;-0,000136;0,000136;0,000272
7304;157,204647;199.232.46.248;10.120.93.121;TLSv1.2;545;Application Data;;;;;;;;;;157,204647;157,204783;0,000136;;-0,043256;0,043392;0,086648
7305;157,204783;10.120.93.121;199.232.46.248;TCP;54;61008  >  443 [ACK] Seq=5692 Ack=164172 Win=256 Len=0;;;;;;;;;;157,204783;157,248175;0,043392;;0,042652;0,00074;-0,041912
7306;157,248175;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,248175;157,248915;0,00074;;0,000292;0,000448;0,000156
7307;157,248915;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,248915;157,249363;0,000448;;-0,022898;0,023346;0,046244
7308;157,249363;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,249363;157,272709;0,023346;;0,023208;0,000138;-0,02307
7309;157,272709;199.232.46.248;10.120.93.121;TCP;60;443  >  61037 [ACK] Seq=162318 Ack=6259 Win=158720 Len=0;;;;;;;;;;157,272709;157,272847;0,000138;;0,000138;0;-0,000138
7310;157,272847;199.232.46.248;10.120.93.121;TLSv1.2;516;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;157,272847;157,272847;0;;-0,000062;6,20E-05;0,000124
7311;157,272847;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61037 [ACK] Seq=162318 Ack=6259 Win=158720 Len=1456;;;;;;;;;;157,272847;157,272909;6,20E-05;;-0,000037;9,90E-05;0,000136
7312;157,272909;10.120.93.121;199.232.46.248;TCP;66;[TCP Dup ACK 7277#1] 61037  >  443 [ACK] Seq=6259 Ack=162318 Win=65536 Len=0 SLE=163774 SRE=164236;;;;;;;;;;157,272909;157,273008;9,90E-05;;-0,037648;0,037747;0,075395
7313;157,273008;10.120.93.121;199.232.46.248;TCP;54;61037  >  443 [ACK] Seq=6259 Ack=164236 Win=65536 Len=0;;;;;;;;;;157,273008;157,310755;0,037747;;0,015608;0,022139;0,006531
7314;157,310755;10.120.93.121;104.20.185.68;TCP;55;[TCP Keep-Alive] 60942  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1;;;;;;;;;;157,310755;157,332894;0,022139;;0,011062;0,011077;1,50E-05
7315;157,332894;104.20.185.68;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60942 [ACK] Seq=1 Ack=2 Win=70 Len=0 SLE=1 SRE=2;;;;;;;;;;157,332894;157,343971;0,011077;;0,010554;0,000523;-0,010031
7316;157,343971;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,343971;157,344494;0,000523;;-0,000374;0,000897;0,001271
7317;157,344494;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,344494;157,345391;0,000897;;-0,000052;0,000949;0,001001
7318;157,345391;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,345391;157,34634;0,000949;;-0,017914;0,018863;0,036777
7319;157,34634;10.120.93.121;199.232.46.248;TLSv1.2;623;Application Data;;;;;;;;;;157,34634;157,365203;0,018863;;0,008386;0,010477;0,002091
7320;157,365203;10.120.93.121;104.16.149.64;TCP;55;[TCP Keep-Alive] 60936  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1;;;;;;;;;;157,365203;157,37568;0,010477;;0,010477;0;-0,010477
7321;157,37568;199.232.46.248;10.120.93.121;TCP;60;443  >  61037 [ACK] Seq=164236 Ack=6828 Win=159744 Len=0;;;;;;;;;;157,37568;157,37568;0;;-0,000183;0,000183;0,000366
7322;157,37568;199.232.46.248;10.120.93.121;TCP;60;443  >  61049 [ACK] Seq=7236 Ack=2276 Win=150528 Len=0;;;;;;;;;;157,37568;157,375863;0,000183;;-0,007363;0,007546;0,014909
7323;157,375863;199.232.46.248;10.120.93.121;TLSv1.2;514;Application Data;;;;;;;;;;157,375863;157,383409;0,007546;;0,007546;0;-0,007546
7324;157,383409;199.232.46.248;10.120.93.121;TCP;1510;443  >  61036 [ACK] Seq=64340 Ack=5121 Win=156672 Len=1456 [TCP segment of a reassembled PDU];;;;;;;;;;157,383409;157,383409;0;;0;0;0
7325;157,383409;199.232.46.248;10.120.93.121;TCP;1510;443  >  61037 [ACK] Seq=164696 Ack=6828 Win=159744 Len=1456 [TCP segment of a reassembled PDU];;;;;;;;;;157,383409;157,383409;0;;0;0;0
7326;157,383409;199.232.46.248;10.120.93.121;TCP;1510;443  >  61036 [PSH, ACK] Seq=65796 Ack=5121 Win=156672 Len=1456 [TCP segment of a reassembled PDU];;;;;;;;;;157,383409;157,383409;0;;0;0;0
7327;157,383409;199.232.46.248;10.120.93.121;TCP;1510;443  >  61037 [PSH, ACK] Seq=166152 Ack=6828 Win=159744 Len=1456 [TCP segment of a reassembled PDU];;;;;;;;;;157,383409;157,383409;0;;0;0;0
7328;157,383409;199.232.46.248;10.120.93.121;TCP;1064;443  >  61036 [PSH, ACK] Seq=67252 Ack=5121 Win=156672 Len=1010 [TCP segment of a reassembled PDU];;;;;;;;;;157,383409;157,383409;0;;-0,000171;0,000171;0,000342
7329;157,383409;199.232.46.248;10.120.93.121;TLSv1.2;1331;Application Data;;;;;;;;;;157,383409;157,38358;0,000171;;0,000093;7,80E-05;-0,000015
7330;157,38358;10.120.93.121;199.232.46.248;TCP;54;61037  >  443 [ACK] Seq=6828 Ack=168885 Win=65536 Len=0;;;;;;;;;;157,38358;157,383658;7,80E-05;;-0,002014;0,002092;0,004106
7331;157,383658;10.120.93.121;199.232.46.248;TCP;54;61036  >  443 [ACK] Seq=5121 Ack=68262 Win=65536 Len=0;;;;;;;;;;157,383658;157,38575;0,002092;;0,002092;0;-0,002092
7332;157,38575;199.232.46.248;10.120.93.121;TLSv1.2;240;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;157,38575;157,38575;0;;-0,00011;0,00011;0,00022
7333;157,38575;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61008 [ACK] Seq=164172 Ack=6261 Win=317 Len=1456;;;;;;;;;;157,38575;157,38586;0,00011;;0,000013;9,70E-05;0,000084
7334;157,38586;10.120.93.121;199.232.46.248;TCP;66;[TCP Dup ACK 7305#1] 61008  >  443 [ACK] Seq=6261 Ack=164172 Win=256 Len=0 SLE=165628 SRE=165814;;;;;;;;;;157,38586;157,385957;9,70E-05;;-0,010001;0,010098;0,020099
7335;157,385957;10.120.93.121;199.232.46.248;TCP;54;61008  >  443 [ACK] Seq=6261 Ack=165814 Win=256 Len=0;;;;;;;;;;157,385957;157,396055;0,010098;;0,010098;0;-0,010098
7336;157,396055;199.232.46.248;10.120.93.121;TLSv1.2;177;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;157,396055;157,396055;0;;0;0;0
7337;157,396055;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61049 [ACK] Seq=7236 Ack=2276 Win=150528 Len=1456;;;;;;;;;;157,396055;157,396055;0;;-0,000114;0,000114;0,000228
7338;157,396055;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61049 [ACK] Seq=8692 Ack=2276 Win=150528 Len=1456;;;;;;;;;;157,396055;157,396169;0,000114;;0,000021;9,30E-05;0,000072
7339;157,396169;10.120.93.121;199.232.46.248;TCP;66;[TCP Dup ACK 7301#1] 61049  >  443 [ACK] Seq=2276 Ack=7236 Win=65536 Len=0 SLE=10148 SRE=10271;;;;;;;;;;157,396169;157,396262;9,30E-05;;0,000043;5,00E-05;7,00E-06
7340;157,396262;10.120.93.121;199.232.46.248;TCP;66;61049  >  443 [ACK] Seq=2276 Ack=8692 Win=64000 Len=0 SLE=10148 SRE=10271;;;;;;;;;;157,396262;157,396312;5,00E-05;;-0,000183;0,000233;0,000416
7341;157,396312;10.120.93.121;199.232.46.248;TCP;54;61049  >  443 [ACK] Seq=2276 Ack=10271 Win=65536 Len=0;;;;;;;;;;157,396312;157,396545;0,000233;;-0,08776;0,087993;0,175753
7342;157,396545;104.16.149.64;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60936 [ACK] Seq=1 Ack=2 Win=70 Len=0 SLE=1 SRE=2;;;;;;;;;;157,396545;157,484538;0,087993;;0,072352;0,015641;-0,056711
7343;157,484538;10.120.93.121;199.232.46.248;TCP;623;[TCP Retransmission] 61050  >  443 [PSH, ACK] Seq=1138 Ack=3278 Win=65536 Len=569;;;;;;;;;;157,484538;157,500179;0,015641;;0,015367;0,000274;-0,015093
7344;157,500179;10.120.93.121;35.186.224.13;TLSv1.2;141;Application Data;;;;;;;;;;157,500179;157,500453;0,000274;;-0,005176;0,00545;0,010626
7345;157,500453;10.120.93.121;35.186.224.13;TLSv1.2;1175;Application Data;;;;;;;;;;157,500453;157,505903;0,00545;;0,005296;0,000154;-0,005142
7346;157,505903;10.120.93.121;35.186.224.13;TLSv1.2;137;Application Data;;;;;;;;;;157,505903;157,506057;0,000154;;0,000042;0,000112;0,00007
7347;157,506057;10.120.93.121;35.186.224.13;TLSv1.2;849;Application Data;;;;;;;;;;157,506057;157,506169;0,000112;;-0,008637;0,008749;0,017386
7348;157,506169;199.232.46.248;10.120.93.121;TCP;60;443  >  61050 [ACK] Seq=3278 Ack=1707 Win=149504 Len=0;;;;;;;;;;157,506169;157,514918;0,008749;;0,008749;0;-0,008749
7349;157,514918;199.232.46.248;10.120.93.121;TLSv1.2;1184;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;157,514918;157,514918;0;;-0,000107;0,000107;0,000214
7350;157,514918;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61050 [ACK] Seq=3278 Ack=1707 Win=149504 Len=1456;;;;;;;;;;157,514918;157,515025;0,000107;;0,000011;9,60E-05;0,000085
7351;157,515025;10.120.93.121;199.232.46.248;TCP;66;[TCP Dup ACK 7283#1] 61050  >  443 [ACK] Seq=1707 Ack=3278 Win=65536 Len=0 SLE=4734 SRE=5864;;;;;;;;;;157,515025;157,515121;9,60E-05;;-0,000777;0,000873;0,00165
7352;157,515121;10.120.93.121;199.232.46.248;TCP;54;61050  >  443 [ACK] Seq=1707 Ack=5864 Win=65536 Len=0;;;;;;;;;;157,515121;157,515994;0,000873;;-0,005943;0,006816;0,012759
7353;157,515994;10.120.93.121;199.232.46.248;TCP;623;[TCP Retransmission] 61035  >  443 [PSH, ACK] Seq=6259 Ack=165687 Win=65536 Len=569;;;;;;;;;;157,515994;157,52281;0,006816;;-0,002762;0,009578;0,01234
7354;157,52281;10.120.93.121;35.186.224.25;TLSv1.2;241;Application Data;;;;;;;;;;157,52281;157,532388;0,009578;;0,009358;0,00022;-0,009138
7355;157,532388;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23088 Ack=144517 Win=2854 Len=0;;;;;;;;;;157,532388;157,532608;0,00022;;-0,006196;0,006416;0,012612
7356;157,532608;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23088 Ack=145638 Win=2865 Len=0;;;;;;;;;;157,532608;157,539024;0,006416;;0,006416;0;-0,006416
7357;157,539024;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23088 Ack=145721 Win=2865 Len=0;;;;;;;;;;157,539024;157,539024;0;;-0,005733;0,005733;0,011466
7358;157,539024;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23088 Ack=146516 Win=2876 Len=0;;;;;;;;;;157,539024;157,544757;0,005733;;0,005733;0;-0,005733
7359;157,544757;199.232.46.248;10.120.93.121;TLSv1.2;515;Application Data;;;;;;;;;;157,544757;157,544757;0;;0;0;0
7360;157,544757;199.232.46.248;10.120.93.121;TLSv1.2;1101;[TCP Previous segment not captured] , Ignored Unknown Record;;;;;;;;;;157,544757;157,544757;0;;-0,000144;0,000144;0,000288
7361;157,544757;199.232.46.248;10.120.93.121;TCP;1510;[TCP Out-Of-Order] 443  >  61035 [ACK] Seq=166148 Ack=6828 Win=159744 Len=1456;;;;;;;;;;157,544757;157,544901;0,000144;;0,000057;8,70E-05;0,00003
7362;157,544901;10.120.93.121;199.232.46.248;TCP;66;61035  >  443 [ACK] Seq=6828 Ack=166148 Win=65024 Len=0 SLE=167604 SRE=168651;;;;;;;;;;157,544901;157,544988;8,70E-05;;-0,003613;0,0037;0,007313
7363;157,544988;10.120.93.121;199.232.46.248;TCP;54;61035  >  443 [ACK] Seq=6828 Ack=168651 Win=65536 Len=0;;;;;;;;;;157,544988;157,548688;0,0037;;-0,049172;0,052872;0,102044
7364;157,548688;35.186.224.25;10.120.93.121;TCP;60;443  >  60913 [ACK] Seq=110951 Ack=11901 Win=799 Len=0;;;;;;;;;;157,548688;157,60156;0,052872;;0,029968;0,022904;-0,007064
7365;157,60156;10.120.93.121;199.232.44.157;TCP;55;[TCP Keep-Alive] 60945  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1;;;;;;;;;;157,60156;157,624464;0,022904;;0,011535;0,011369;-0,000166
7366;157,624464;199.232.44.157;10.120.93.121;TCP;66;[TCP Keep-Alive ACK] 443  >  60945 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2;;;;;;;;;;157,624464;157,635833;0,011369;;0,011369;0;-0,011369
7367;157,635833;35.186.224.25;10.120.93.121;TLSv1.2;187;Application Data;;;;;;;;;;157,635833;157,635833;0;;-0,000121;0,000121;0,000242
7368;157,635833;35.186.224.25;10.120.93.121;TLSv1.2;1484;Application Data;;;;;;;;;;157,635833;157,635954;0,000121;;-0,009815;0,009936;0,019751
7369;157,635954;10.120.93.121;35.186.224.25;TCP;54;60913  >  443 [ACK] Seq=11901 Ack=112514 Win=256 Len=0;;;;;;;;;;157,635954;157,64589;0,009936;;0,009936;0;-0,009936
7370;157,64589;35.186.224.25;10.120.93.121;TLSv1.2;1484;Application Data;;;;;;;;;;157,64589;157,64589;0;;-0,000134;0,000134;0,000268
7371;157,64589;35.186.224.25;10.120.93.121;TLSv1.2;1470;Application Data;;;;;;;;;;157,64589;157,646024;0,000134;;-3,00E-06;0,000137;0,00014
7372;157,646024;10.120.93.121;35.186.224.25;TCP;54;60913  >  443 [ACK] Seq=11901 Ack=115360 Win=256 Len=0;;;;;;;;;;157,646024;157,646161;0,000137;;0,000137;0;-0,000137
7373;157,646161;35.186.224.25;10.120.93.121;TLSv1.2;1484;Application Data;;;;;;;;;;157,646161;157,646161;0;;-0,000053;5,30E-05;0,000106
7374;157,646161;35.186.224.25;10.120.93.121;TLSv1.2;1484;Application Data;;;;;;;;;;157,646161;157,646214;5,30E-05;;-0,000027;8,00E-05;0,000107
7375;157,646214;10.120.93.121;35.186.224.25;TCP;54;60913  >  443 [ACK] Seq=11901 Ack=118220 Win=256 Len=0;;;;;;;;;;157,646214;157,646294;8,00E-05;;-0,000144;0,000224;0,000368
7376;157,646294;35.186.224.25;10.120.93.121;TLSv1.2;1117;Application Data, Application Data, Application Data;;;;;;;;;;157,646294;157,646518;0,000224;;-0,015902;0,016126;0,032028
7377;157,646518;10.120.93.121;35.186.224.25;TLSv1.2;93;Application Data;;;;;;;;;;157,646518;157,662644;0,016126;;0,006389;0,009737;0,003348
7378;157,662644;10.120.93.121;35.186.224.39;TLSv1.2;97;Application Data;;;;;;;;;;157,662644;157,672381;0,009737;;0,009737;0;-0,009737
7379;157,672381;35.186.224.13;10.120.93.121;TLSv1.2;125;Application Data;;;;;;;;;;157,672381;157,672381;0;;-0,000125;0,000125;0,00025
7380;157,672381;35.186.224.13;10.120.93.121;TLSv1.2;211;Application Data;;;;;;;;;;157,672381;157,672506;0,000125;;-3,00E-06;0,000128;0,000131
7381;157,672506;10.120.93.121;35.186.224.13;TCP;54;60932  >  443 [ACK] Seq=146516 Ack=23316 Win=254 Len=0;;;;;;;;;;157,672506;157,672634;0,000128;;0,000032;9,60E-05;0,000064
7382;157,672634;35.186.224.13;10.120.93.121;TLSv1.2;164;Application Data;;;;;;;;;;157,672634;157,67273;9,60E-05;;0,000068;2,80E-05;-0,00004
7383;157,67273;35.186.224.13;10.120.93.121;TLSv1.2;93;Application Data;;;;;;;;;;157,67273;157,672758;2,80E-05;;-0,000726;0,000754;0,00148
7384;157,672758;10.120.93.121;35.186.224.13;TCP;54;60932  >  443 [ACK] Seq=146516 Ack=23465 Win=253 Len=0;;;;;;;;;;157,672758;157,673512;0,000754;;0,000594;0,00016;-0,000434
7385;157,673512;10.120.93.121;35.186.224.13;TLSv1.2;89;Application Data;;;;;;;;;;157,673512;157,673672;0,00016;;-0,003484;0,003644;0,007128
7386;157,673672;10.120.93.121;35.186.224.13;TLSv1.2;93;Application Data;;;;;;;;;;157,673672;157,677316;0,003644;;-0,00188;0,005524;0,007404
7387;157,677316;35.186.224.25;10.120.93.121;TCP;60;443  >  60913 [ACK] Seq=119283 Ack=11940 Win=799 Len=0;;;;;;;;;;157,677316;157,68284;0,005524;;-0,007399;0,012923;0,020322
7388;157,68284;10.120.93.121;35.186.224.25;TLSv1.2;609;Application Data;;;;;;;;;;157,68284;157,695763;0,012923;;0,007634;0,005289;-0,002345
7389;157,695763;35.186.224.39;10.120.93.121;TCP;60;443  >  61011 [ACK] Seq=289305 Ack=259 Win=283 Len=0;;;;;;;;;;157,695763;157,701052;0,005289;;-0,008777;0,014066;0,022843
7390;157,701052;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23465 Ack=146551 Win=2876 Len=0;;;;;;;;;;157,701052;157,715118;0,014066;;0,014066;0;-0,014066
7391;157,715118;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23465 Ack=146590 Win=2876 Len=0;;;;;;;;;;157,715118;157,715118;0;;0;0;0
7392;157,715118;35.186.224.25;10.120.93.121;TCP;60;443  >  60913 [ACK] Seq=119283 Ack=12495 Win=807 Len=0;;;;;;;;;;157,715118;157,715118;0;;0;0;0
7393;157,715118;35.186.224.13;10.120.93.121;TLSv1.2;125;Application Data;;;;;;;;;;157,715118;157,715118;0;;0;0;0
7394;157,715118;35.186.224.13;10.120.93.121;TLSv1.2;282;Application Data;;;;;;;;;;157,715118;157,715118;0;;-0,000151;0,000151;0,000302
7395;157,715118;35.186.224.13;10.120.93.121;TLSv1.2;236;Application Data, Application Data;;;;;;;;;;157,715118;157,715269;0,000151;;-0,00097;0,001121;0,002091
7396;157,715269;10.120.93.121;35.186.224.13;TCP;54;60932  >  443 [ACK] Seq=146590 Ack=23946 Win=251 Len=0;;;;;;;;;;157,715269;157,71639;0,001121;;-0,042097;0,043218;0,085315
7397;157,71639;10.120.93.121;35.186.224.13;TLSv1.2;93;Application Data;;;;;;;;;;157,71639;157,759608;0,043218;;0,043218;0;-0,043218
7398;157,759608;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=146629 Win=2876 Len=0;;;;;;;;;;157,759608;157,759608;0;;-0,01513;0,01513;0,03026
7399;157,759608;35.186.224.39;10.120.93.121;TLSv1.2;94;Application Data;;;;;;;;;;157,759608;157,774738;0,01513;;0,012088;0,003042;-0,009046
7400;157,774738;35.186.224.25;10.120.93.121;TLSv1.2;148;Application Data;;;;;;;;;;157,774738;157,77778;0,003042;;-0,023209;0,026251;0,04946
7401;157,77778;10.120.93.121;35.186.224.25;TLSv1.2;93;Application Data;;;;;;;;;;157,77778;157,804031;0,026251;;0,008482;0,017769;0,009287
7402;157,804031;10.120.93.121;35.186.224.39;TCP;54;61011  >  443 [ACK] Seq=259 Ack=289345 Win=256 Len=0;;;;;;;;;;157,804031;157,8218;0,017769;;0,01365;0,004119;-0,009531
7403;157,8218;35.186.224.25;10.120.93.121;TCP;60;443  >  60913 [ACK] Seq=119377 Ack=12534 Win=807 Len=0;;;;;;;;;;157,8218;157,825919;0,004119;;-0,064255;0,068374;0,132629
7404;157,825919;10.120.93.121;35.186.224.25;TLSv1.2;605;Application Data;;;;;;;;;;157,825919;157,894293;0,068374;;0,007574;0,0608;0,053226
7405;157,894293;35.186.224.25;10.120.93.121;TCP;60;443  >  60913 [ACK] Seq=119377 Ack=13085 Win=816 Len=0;;;;;;;;;;157,894293;157,955093;0,0608;;0,0608;0;-0,0608
7406;157,955093;35.186.224.25;10.120.93.121;TLSv1.2;184;Application Data;;;;;;;;;;157,955093;157,955093;0;;-0,00012;0,00012;0,00024
7407;157,955093;35.186.224.25;10.120.93.121;TLSv1.2;194;Application Data;;;;;;;;;;157,955093;157,955213;0,00012;;-0,009328;0,009448;0,018776
7408;157,955213;10.120.93.121;35.186.224.25;TCP;54;60913  >  443 [ACK] Seq=13085 Ack=119647 Win=251 Len=0;;;;;;;;;;157,955213;157,964661;0,009448;;0,009448;0;-0,009448
7409;157,964661;35.186.224.25;10.120.93.121;TLSv1.2;220;Application Data;;;;;;;;;;157,964661;157,964661;0;;-0,000111;0,000111;0,000222
7410;157,964661;35.186.224.25;10.120.93.121;TLSv1.2;93;Application Data;;;;;;;;;;157,964661;157,964772;0,000111;;-0,000566;0,000677;0,001243
7411;157,964772;10.120.93.121;35.186.224.25;TCP;54;60913  >  443 [ACK] Seq=13085 Ack=119852 Win=256 Len=0;;;;;;;;;;157,964772;157,965449;0,000677;;-0,028171;0,028848;0,057019
7412;157,965449;10.120.93.121;35.186.224.25;TLSv1.2;93;Application Data;;;;;;;;;;157,965449;157,994297;0,028848;;0,022783;0,006065;-0,016718
7413;157,994297;35.186.224.25;10.120.93.121;TCP;60;443  >  60913 [ACK] Seq=119852 Ack=13124 Win=816 Len=0;;;;;;;;;;157,994297;158,000362;0,006065;;0,005799;0,000266;-0,005533
7414;158,000362;10.120.93.121;35.186.224.13;TLSv1.2;142;Application Data;;;;;;;;;;158,000362;158,000628;0,000266;;-0,003356;0,003622;0,006978
7415;158,000628;10.120.93.121;35.186.224.13;TLSv1.2;1177;Application Data;;;;;;;;;;158,000628;158,00425;0,003622;;0,003238;0,000384;-0,002854
7416;158,00425;10.120.93.121;35.186.224.13;TLSv1.2;139;Application Data;;;;;;;;;;158,00425;158,004634;0,000384;;0,000384;0;-0,000384
7417;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=147925 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7418;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=149355 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7419;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=150785 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7420;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=152215 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7421;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=153645 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7422;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=155075 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7423;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=156505 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7424;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=157935 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7425;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=159365 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;0;0;0
7426;158,004634;10.120.93.121;35.186.224.13;TCP;1484;60932  >  443 [ACK] Seq=160795 Ack=23946 Win=251 Len=1430 [TCP segment of a reassembled PDU];;;;;;;;;;158,004634;158,004634;0;;-0,027242;0,027242;0,054484
7427;158,004634;10.120.93.121;35.186.224.13;TLSv1.2;378;Application Data;;;;;;;;;;158,004634;158,031876;0,027242;;0,027242;0;-0,027242
7428;158,031876;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=146717 Win=2876 Len=0;;;;;;;;;;158,031876;158,031876;0;;-0,002552;0,002552;0,005104
7429;158,031876;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=147840 Win=2888 Len=0;;;;;;;;;;158,031876;158,034428;0,002552;;0,002552;0;-0,002552
7430;158,034428;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=147925 Win=2888 Len=0;;;;;;;;;;158,034428;158,034428;0;;0;0;0
7431;158,034428;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=149355 Win=2899 Len=0;;;;;;;;;;158,034428;158,034428;0;;0;0;0
7432;158,034428;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=150785 Win=2910 Len=0;;;;;;;;;;158,034428;158,034428;0;;0;0;0
7433;158,034428;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=152215 Win=2921 Len=0;;;;;;;;;;158,034428;158,034428;0;;0;0;0
7434;158,034428;35.186.224.13;10.120.93.121;TCP;60;443  >  60932 [ACK] Seq=23946 Ack=153645 Win=2932 Len=0;;;;;;;;;;158,034428;158,034428;0;;-0,010672;0,010672;0,021344
